,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
37,"['Arna Karen Johannsdottir', 'Sara Lindskov Jacobsen']","['[ISL] ', '[GLD] ']","['21-16', '21-16']",WS - Qualification,20180125,"Reykjavik, Iceland"
38,"['Katrin Vala Einarsdottir', 'Laura Muir']","['[ISL] ', '[SCO] ']","['21-14', '19-21', '23-21']",WS - Qualification,20180125,"Reykjavik, Iceland"
39,"['Natalia Mitchell', 'Ragnheidur Birna Ragnarsdottir']","['[ENG] ', '[ISL] ']","['21-6', '21-8']",WS - Qualification,20180125,"Reykjavik, Iceland"
40,"['Manuel Vazquez [1]', 'Sachin Chandra Shekhara']","['[ESP] ', '[IND] ']","['21-9', '21-10']",MS - Qualification,20180125,"Reykjavik, Iceland"
41,"['Filip Budzel [9]', 'Sequssuna Fleischer Schmidt']","['[CZE] ', '[GLD] ']","['21-8', '21-9']",MS - Qualification,20180125,"Reykjavik, Iceland"
42,"['Mathias Lund Hansen', 'Arturo Hernandez [5]']","['[DEN] ', '[MEX] ']","['21-17', '21-17']",MS - Qualification,20180125,"Reykjavik, Iceland"
43,"['David Jones [11]', 'Toke Ketwa-Driefer']","['[ENG] ', '[GLD] ']","['21-19', '21-3']",MS - Qualification,20180125,"Reykjavik, Iceland"
44,"['Ondřej Král [4]', 'Einar Sverrisson']","['[CZE] ', '[ISL] ']","['21-6', '21-7']",MS - Qualification,20180125,"Reykjavik, Iceland"
45,"['Leon Seiwald [12]', 'Robert Thor Henn']","['[AUT] ', '[ISL] ']","['21-13', '21-15']",MS - Qualification,20180125,"Reykjavik, Iceland"
46,"['Michael Giesinger [8]', 'Marton Szerecz']","['[AUT] ', '[HUN] ']","['21-16', '21-10']",MS - Qualification,20180125,"Reykjavik, Iceland"
47,"['Mihkel Laanes [10]', 'Philip Birker']","['[EST] ', '[AUT] ']","['21-12', '21-13']",MS - Qualification,20180125,"Reykjavik, Iceland"
48,"['Talar Laa', 'Bedrich Valenta [13]']","['[IND] ', '[CZE] ']","['21-9', '21-11']",MS - Qualification,20180125,"Reykjavik, Iceland"
49,"['Ditlev Jaeger Holm [6]', 'Alex Alcala Dominguez']","['[DEN] ', '[ESP] ']","['21-12', '21-8']",MS - Qualification,20180125,"Reykjavik, Iceland"
50,"['Patrick Bjerregaard', 'Gergo Pytel [14]']","['[DEN] ', '[HUN] ']","['21-17', '21-14']",MS - Qualification,20180125,"Reykjavik, Iceland"
51,"['Ilias Xanthou [3]', 'Ethan Van Leeuwen']","['[GRE] ', '[ENG] ']","['21-19', '21-12']",MS - Qualification,20180125,"Reykjavik, Iceland"
52,"['Andy Tsai [7]', 'James Penver']","['[SWE] ', '[ENG] ']","['21-10', '21-16']",MS - Qualification,20180125,"Reykjavik, Iceland"
53,"['Joachim Persson', 'Kari Gunnarsson [15]']","['[DEN] ', '[ISL] ']","['21-17', '19-21', '21-14']",MS - Qualification,20180125,"Reykjavik, Iceland"
54,"['Thordur Skulason', 'Elis Thor Dansson']","['[ISL] ', '[ISL] ']","['21-18', '21-10']",MS - Qualification,20180125,"Reykjavik, Iceland"
55,"['Kiran George [2]', 'Mikk Järveoja']","['[IND] ', '[EST] ']","['21-7', '21-11']",MS - Qualification,20180125,"Reykjavik, Iceland"
56,"['Trine Villadsen', 'Ella Soderstrom [1]']","['[DEN] ', '[SWE] ']",[],WS - Qualification,20180125,"Reykjavik, Iceland"
57,"['Freya Redfearn', 'Sigridur Arnadottir']","['[ENG] ', '[ISL] ']","['21-17', '21-14']",WS - Qualification,20180125,"Reykjavik, Iceland"
58,"['Veronika Dobiášová [4]', 'Antonia Meinke']","['[CZE] ', '[AUT] ']","['21-10', '21-6']",WS - Qualification,20180125,"Reykjavik, Iceland"
59,"['Vlada Gynga', 'Juliana Karitas Johannsdottir']","['[MDA] ', '[ISL] ']","['21-6', '21-8']",WS - Qualification,20180125,"Reykjavik, Iceland"
60,"['Abbygael Harris', 'Mathilde Haapanen']","['[ENG] ', '[DEN] ']","['21-11', '21-17']",WS - Qualification,20180125,"Reykjavik, Iceland"
61,"['Arna Karen Johannsdottir', 'Mariya Rud [3]']","['[ISL] ', '[UKR] ']",[],WS - Qualification,20180125,"Reykjavik, Iceland"
62,"['Thorunn Eylands', 'Katrin Vala Einarsdottir']","['[ISL] ', '[ISL] ']","['21-16', '21-16']",WS - Qualification,20180125,"Reykjavik, Iceland"
63,"['Natalia Mitchell', 'Maria Delia Zambrano [2]']","['[ENG] ', '[ECU] ']",[],WS - Qualification,20180125,"Reykjavik, Iceland"
64,"['Manuel Vazquez [1]', 'Filip Budzel [9]']","['[ESP] ', '[CZE] ']","['21-12', '21-13']",MS - Qualification,20180125,"Reykjavik, Iceland"
65,"['David Jones [11]', 'Mathias Lund Hansen']","['[ENG] ', '[DEN] ']","['21-18', '21-18']",MS - Qualification,20180125,"Reykjavik, Iceland"
66,"['Leon Seiwald [12]', 'Ondřej Král [4]']","['[AUT] ', '[CZE] ']","['21-13', '23-21']",MS - Qualification,20180125,"Reykjavik, Iceland"
67,"['Andy Tsai [7]', 'Thordur Skulason']","['[SWE] ', '[ISL] ']","['21-10', '21-10']",MS - Qualification,20180125,"Reykjavik, Iceland"
68,"['Patrick Bjerregaard', 'Ilias Xanthou [3]']","['[DEN] ', '[GRE] ']","['21-8', '21-11']",MS - Qualification,20180125,"Reykjavik, Iceland"
69,"['Joachim Persson', 'Kiran George [2]']","['[DEN] ', '[IND] ']","['17-21', '21-16', '21-19']",MS - Qualification,20180125,"Reykjavik, Iceland"
70,"['Ditlev Jaeger Holm [6]', 'Talar Laa']","['[DEN] ', '[IND] ']","['21-14', '21-19']",MS - Qualification,20180125,"Reykjavik, Iceland"
71,"['Michael Giesinger [8]', 'Mihkel Laanes [10]']","['[AUT] ', '[EST] ']","['21-15', '21-11']",MS - Qualification,20180125,"Reykjavik, Iceland"
72,"['Toke Ketwa-Driefer', 'Sequssuna Fleischer Schmidt', 'Elis Thor Dansson', 'Simon Orri Johannsson']","['[GLD] ', '[GLD] ', '[ISL] ', '[ISL] ']",[],MD - Qualification,20180125,"Reykjavik, Iceland"
73,"['Kristjan Adalsteinsson', 'Thorkell Ingi Eriksson', 'Jens-Frederik Nielsen', 'Taatsiannguaq Pedersen']","['[ISL] ', '[ISL] ', '[GLD] ', '[GLD] ']",[],MD - Qualification,20180125,"Reykjavik, Iceland"
74,"['Sander Merits', 'Kati-Kreet Marran', 'Robert Ingi Huldarsson', 'Arna Karen Johannsdottir']","['[EST] ', '[EST] ', '[ISL] ', '[ISL] ']","['21-16', '21-15']",XD,20180125,"Reykjavik, Iceland"
75,"['Mykola Martynenko', 'Mariya Rud', 'Carl Christian Mork', 'Elisa Wiborg']","['[UKR] ', '[UKR] ', '[NOR] ', '[NOR] ']",[],XD,20180125,"Reykjavik, Iceland"
76,"['Tovannakasem Samatcha', 'Nikoletta Bukoviczki', 'Bjarni Thor Sverrisson', 'Una Hrund Orvar']","['[THA] ', '[HUN] ', '[ISL] ', '[ISL] ']","['21-11', '21-6']",XD,20180125,"Reykjavik, Iceland"
77,"['Kristofer Darri Finnsson', 'Margrét Johannsdottir', 'Jaromir Janacek', 'Sabina Milova']","['[ISL] ', '[ISL] ', '[CZE] ', '[CZE] ']","['21-19', '24-22']",XD,20180125,"Reykjavik, Iceland"
78,"['Magnus Christensen', 'Natalie Syvertsen', 'Eysteinn Hognason', 'Halla Maria Gustafsdottir']","['[NOR] ', '[NOR] ', '[ISL] ', '[ISL] ']","['21-8', '21-14']",XD,20180125,"Reykjavik, Iceland"
79,"['Daniel Johannesson', 'Sigridur Arnadottir', 'Ethan Van Leeuwen', 'Annie Lado']","['[ISL] ', '[ISL] ', '[ENG] ', '[ENG] ']","['21-17', '21-15']",XD,20180125,"Reykjavik, Iceland"
80,"['Toke Ketwa-Driefer', 'Milka Brønlund', 'Sigurdur Sverrir Gunnarsson', 'Thorunn Eylands']","['[GLD] ', '[GLD] ', '[ISL] ', '[ISL] ']",[],XD,20180125,"Reykjavik, Iceland"
81,"['Javier Suarez', 'Elena Fernandez', 'Eidur Isak Broddason', 'Laura Muir']","['[ESP] ', '[ESP] ', '[ISL] ', '[SCO] ']","['21-16', '21-13']",XD,20180125,"Reykjavik, Iceland"
82,"['Mark Sames', 'Vytaute Fomkinaite', 'Brynjar Mar Ellertsson', 'Katrin Vala Einarsdottir']","['[LTU] ', '[LTU] ', '[ISL] ', '[ISL] ']","['21-14', '21-8']",XD,20180125,"Reykjavik, Iceland"
83,"['Rohan Kapoor [3]', 'Kuhoo Garg', 'David Hong', 'Molly Chapman']","['[IND] ', '[IND] ', '[ENG] ', '[ENG] ']","['21-13', '21-13']",XD,20180125,"Reykjavik, Iceland"
84,"['William Jones', 'Asmita Chaudhari', 'Einar Sverrisson', 'Juliana Karitas Johannsdottir']","['[ENG] ', '[ENG] ', '[ISL] ', '[ISL] ']","['21-11', '21-4']",XD,20180125,"Reykjavik, Iceland"
85,"['Bedrich Valenta', 'Martina Krocová', 'David Bjarni Bjornsson', 'Erla Bjorg Hafsteinsdottir']","['[CZE] ', '[CZE] ', '[ISL] ', '[ISL] ']","['21-19', '21-17']",XD,20180125,"Reykjavik, Iceland"
86,"['Mathias Lund Hansen', 'Emilie Furbo', 'Dominik Stipsits', 'Antonia Meinke']","['[DEN] ', '[DEN] ', '[AUT] ', '[AUT] ']","['21-17', '21-16']",XD,20180125,"Reykjavik, Iceland"
87,"['Kate Foo Kune [1]', 'Daniella Gonda']","['[MRI] ', '[HUN] ']","['19-21', '21-15', '21-12']",WS,20180125,"Reykjavik, Iceland"
88,"['Sonia Goncalves', 'Natalia Mitchell']","['[POR] ', '[ENG] ']","['21-8', '21-8']",WS,20180125,"Reykjavik, Iceland"
89,"['Jordan Hart [7]', 'Gerda Voitechovskaja']","['[WAL] ', '[LTU] ']","['21-17', '21-17']",WS,20180125,"Reykjavik, Iceland"
90,"['Vaishnavi Reddy Jakka [4]', 'Georgina Bland']","['[IND] ', '[ENG] ']","['21-16', '21-12']",WS,20180125,"Reykjavik, Iceland"
91,"['Arna Karen Johannsdottir', 'Rebecca Kuhl']","['[ISL] ', '[SWE] ']",['2-0'],WS,20180125,"Reykjavik, Iceland"
92,"['Sara Penalver Pereira', 'Vlada Gynga']","['[ESP] ', '[MDA] ']","['21-8', '22-20']",WS,20180125,"Reykjavik, Iceland"
93,"['Kristin Kuuba [8]', 'Freya Redfearn']","['[EST] ', '[ENG] ']","['21-16', '21-9']",WS,20180125,"Reykjavik, Iceland"
94,"['Trine Villadsen', 'Mariana Ugalde']","['[DEN] ', '[MEX] ']","['21-19', '21-15']",WS,20180125,"Reykjavik, Iceland"
95,"['Kati-Kreet Marran', 'Margrét Johannsdottir']","['[EST] ', '[ISL] ']","['21-19', '21-17']",WS,20180125,"Reykjavik, Iceland"
96,"['Agnes Korosi [6]', 'Elisa Wiborg']","['[HUN] ', '[NOR] ']","['21-11', '22-20']",WS,20180125,"Reykjavik, Iceland"
97,"['Veronika Dobiášová', 'Thorunn Eylands']","['[CZE] ', '[ISL] ']","['21-8', '21-11']",WS,20180125,"Reykjavik, Iceland"
98,"['Grace King', 'Maria Delia Zambrano']","['[ENG] ', '[ECU] ']","['21-12', '26-24']",WS,20180125,"Reykjavik, Iceland"
99,"['Ella Soderstrom', 'Mariya Rud']","['[SWE] ', '[UKR] ']","['21-9', '18-21', '21-10']",WS,20180125,"Reykjavik, Iceland"
100,"['Saili Rane [5]', 'Sabina Milova']","['[IND] ', '[CZE] ']","['21-14', '21-12']",WS,20180125,"Reykjavik, Iceland"
101,"['Abbygael Harris', 'Vytaute Fomkinaite']","['[ENG] ', '[LTU] ']","['21-18', '21-18']",WS,20180125,"Reykjavik, Iceland"
102,"['Clara Azurmendi [2]', 'Reka Madarasz']","['[ESP] ', '[HUN] ']","['21-13', '21-14']",WS,20180125,"Reykjavik, Iceland"
103,"['Rosario Maddaloni [1]', 'David Jones']","['[ITA] ', '[ENG] ']","['9-21', '21-14', '21-18']",MS,20180125,"Reykjavik, Iceland"
104,"['Bodhit Joshi', 'Jaromir Janacek']","['[IND] ', '[CZE] ']","['22-20', '21-19']",MS,20180125,"Reykjavik, Iceland"
105,"['Luka Wraber [6]', 'Joachim Persson']","['[AUT] ', '[DEN] ']","['21-16', '17-21', '21-14']",MS,20180125,"Reykjavik, Iceland"
106,"['Milan Dratva', 'Michael Spencer-Smith']","['[SVK] ', '[ENG] ']","['21-10', '13-21', '21-14']",MS,20180125,"Reykjavik, Iceland"
107,"['Patrick Bjerregaard', 'Luís Enrique Peñalver [4]']","['[DEN] ', '[ESP] ']","['21-13', '13-21', '26-24']",MS,20180125,"Reykjavik, Iceland"
108,"['Rasmus Messerschmidt', 'Kartikey Gulshan Kumar']","['[DEN] ', '[IND] ']","['21-14', '21-14']",MS,20180125,"Reykjavik, Iceland"
109,"['Bernardo Atilano', 'Robert Mann [8]']","['[POR] ', '[LUX] ']","['21-14', '21-10']",MS,20180125,"Reykjavik, Iceland"
110,"['Leon Seiwald', 'Lino Munoz']","['[AUT] ', '[MEX] ']","['21-13', '18-21', '24-22']",MS,20180125,"Reykjavik, Iceland"
111,"['Siddharath Thakur', 'Manuel Vazquez']","['[IND] ', '[ESP] ']","['16-21', '21-13', '21-12']",MS,20180125,"Reykjavik, Iceland"
112,"['Jonathan Persson', 'Duarte Nuno Anjo [5]']","['[GER] ', '[POR] ']","['21-16', '18-21', '21-16']",MS,20180125,"Reykjavik, Iceland"
113,"['Miha Ivanic', 'Cristian Savin']","['[SLO] ', '[MDA] ']","['21-9', '21-12']",MS,20180125,"Reykjavik, Iceland"
114,"['Siddharth Pratap Singh', 'Gergely Krausz [3]']","['[IND] ', '[HUN] ']","['21-14', '22-20']",MS,20180125,"Reykjavik, Iceland"
