,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
85,"['Selena Piek [5]', 'Cheryl Seinen', 'Ieva Pope', 'Monika Radovska']","['[NED] ', '[NED] ', '[LAT] ', '[LAT] ']","['21-13', '21-10']",WD ,20180424,"Huelva, Spain"
86,"['Peter Briggs', 'Tom Wolfenden', 'Giovanni Greco', 'Rosario Maddaloni']","['[ENG] ', '[ENG] ', '[ITA] ', '[ITA] ']","['21-13', '21-10']",MD ,20180424,"Huelva, Spain"
87,"['Viktor Axelsen [1]', 'Adam Mendrek']","['[DEN] ', '[CZE] ']","['21-11', '21-8']",MS ,20180424,"Huelva, Spain"
88,"['Mia Blichfeldt [3]', 'Natalya Voytsekh']","['[DEN] ', '[UKR] ']","['21-14', '21-9']",WS ,20180424,"Huelva, Spain"
89,"['Airi Mikkela', 'Lia Salehar']","['[FIN] ', '[SLO] ']","['21-14', '21-11']",WS ,20180424,"Huelva, Spain"
90,"['Vladimir Ivanov [4]', 'Ivan Sozonov', 'Dominik Stipsits', 'Roman Zirnwald']","['[RUS] ', '[RUS] ', '[AUT] ', '[AUT] ']","['21-14', '21-12']",MD ,20180424,"Huelva, Spain"
91,"['Aliye Demirbag', 'Grammatoula Sotiriou']","['[TUR] ', '[GRE] ']","['21-19', '21-7']",WS ,20180424,"Huelva, Spain"
92,"['Kristin Kuuba', 'Ieva Pope']","['[EST] ', '[LAT] ']","['21-7', '21-14']",WS ,20180424,"Huelva, Spain"
93,"['Peyo Boichinov', 'Ivan Panev', 'Alexander Bass', 'Shai Geffen']","['[BUL] ', '[BUL] ', '[ISR] ', '[ISR] ']","['21-12', '21-17']",MD ,20180424,"Huelva, Spain"
94,"['Ben Lane', 'Sean Vendy', 'Mathias Boe [1]', 'Carsten Mogensen']","['[ENG] ', '[ENG] ', '[DEN] ', '[DEN] ']",[],MD ,20180424,"Huelva, Spain"
95,"['Vladimir Malkov', 'Gergely Krausz']","['[RUS] ', '[HUN] ']","['21-11', '21-8']",MS ,20180424,"Huelva, Spain"
96,"['Silvia Garino', 'Lisa Iversen', 'Solvår Flåten Jørgensen', 'Natalie Syvertsen']","['[ITA] ', '[ITA] ', '[NOR] ', '[NOR] ']","['25-23', '21-11']",WD ,20180424,"Huelva, Spain"
97,"['Ekaterina Bolotova', 'Alina Davletova', 'Iza Salehar', 'Lia Salehar']","['[RUS] ', '[RUS] ', '[SLO] ', '[SLO] ']","['21-18', '21-11']",WD ,20180424,"Huelva, Spain"
98,"['Jacob Nilsson', 'Milan Dratva']","['[SWE] ', '[SVK] ']","['21-16', '21-10']",MS ,20180424,"Huelva, Spain"
99,"['Marcus Ellis [5]', 'Chris Langridge', 'Lukas Osele', 'Kevin Strobl']","['[ENG] ', '[ENG] ', '[ITA] ', '[ITA] ']","['21-12', '21-17']",MD ,20180424,"Huelva, Spain"
100,"['Emma Karlsson', 'Johanna Magnusson', 'Anastasiya Cherniavskaya', 'Alesia Zaitsava']","['[SWE] ', '[SWE] ', '[BLR] ', '[BLR] ']","['21-8', '21-10']",WD ,20180424,"Huelva, Spain"
101,"['Konstantin Abramov', 'Alexandr Zinchenko', 'Pawel Pradzinski', 'Jan Rudzinski']","['[RUS] ', '[RUS] ', '[POL] ', '[POL] ']","['21-13', '21-18']",MD ,20180424,"Huelva, Spain"
102,"['Brice Leverdez [4]', 'Collins Valentine Filimon']","['[FRA] ', '[ROU] ']","['17-21', '21-16', '21-15']",MS ,20180424,"Huelva, Spain"
