,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
92,"['Lin Dan [2]', 'Vladimir Malkov']","['[CHN] ', '[RUS] ']","['21-11', '23-21']",MS,20180306,"Mülheim an der Ruhr, Germany"
93,"['Kim Won Ho', 'Seung Jae Seo', 'Pakin Kuna-Anuvit', 'Natthapat Trinkajee']","['[KOR] ', '[KOR] ', '[THA] ', '[THA] ']","['21-15', '21-10']",MD,20180306,"Mülheim an der Ruhr, Germany"
94,"['Beiwen Zhang [5]', 'Lee Chia Hsin']","['[USA] ', '[TPE] ']","['21-14', '21-16']",WS,20180306,"Mülheim an der Ruhr, Germany"
95,"['Mayu Matsumoto', 'Wakana Nagahara', 'Tang Jinhua', 'Yu Xiaohan']","['[JPN] ', '[JPN] ', '[CHN] ', '[CHN] ']","['21-18', '21-14']",WD,20180306,"Mülheim an der Ruhr, Germany"
96,"['Kanta Tsuneyama', 'Lee Dong Keun']","['[JPN] ', '[KOR] ']","['23-21', '21-19']",MS,20180306,"Mülheim an der Ruhr, Germany"
97,"['Mohammad Ahsan', 'Hendra Setiawan', 'Marcus Ellis', 'Chris Langridge']","['[INA] ', '[INA] ', '[ENG] ', '[ENG] ']","['21-16', '21-14']",MD,20180306,"Mülheim an der Ruhr, Germany"
98,"['Pai Yu Po', 'Line Højmark Kjaersfeldt']","['[TPE] ', '[DEN] ']","['24-22', '21-13']",WS,20180306,"Mülheim an der Ruhr, Germany"
99,"['Fajar Alfian [7]', 'Muhammad Rian Ardianto', 'He Jiting', 'Tan Qiang']","['[INA] ', '[INA] ', '[CHN] ', '[CHN] ']","['21-18', '19-21', '21-16']",MD,20180306,"Mülheim an der Ruhr, Germany"
100,"['Ng Ka Long Angus [6]', 'Emil Holst']","['[HKG] ', '[DEN] ']","['21-18', '21-11']",MS,20180306,"Mülheim an der Ruhr, Germany"
101,"['Raphael Beck', 'Sam Magee', 'Peter Briggs', 'Tom Wolfenden']","['[GER] ', '[IRL] ', '[ENG] ', '[ENG] ']","['21-19', '18-21', '21-17']",MD,20180306,"Mülheim an der Ruhr, Germany"
