,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
78,"['Ben Perkinson', 'Jasmanjot Virk', 'Quentin Bernaix', 'Aidan Karati']","['[NZL] ', '[NZL] ', '[PYF] ', '[COK] ']","['21-18', '21-16']",MD,20180208
79,"['Srijan Konchada', 'Patrick Wang', 'Louis Beaubois', 'Steven Lesourd']","['[NZL] ', '[NZL] ', '[PYF] ', '[PYF] ']","['19-21', '21-19', '21-17']",MD,20180208
80,"['Ricky Cheng', 'Evan Wong', 'Tarepa Bourgery', 'Greig Teriitanoa']","['[NZL] ', '[NZL] ', '[PYF] ', '[PYF] ']","['19-21', '21-14', '21-18']",MD,20180208
81,"['Jason Seto', 'Daxxon Vong', 'Heinoa Deane', 'Teiva Politi']","['[NZL] ', '[NZL] ', '[PYF] ', '[PYF] ']","['21-3', '21-3']",MD,20180208
82,"['Samuel Ho', 'Riga Oud', 'Ronan Ho-Yagues', 'Oscar Lin']","['[NZL] ', '[NZL] ', '[CAL] ', '[NZL] ']","['21-12', '21-14']",MD,20180208
83,"['Robin Middleton', 'Ross Smith', 'Rauhiri Goguenheim', 'Remi Rossi']","['[AUS] ', '[AUS] ', '[PYF] ', '[PYF] ']","['21-14', '21-8']",MD,20180208
84,"['Cham Chen', 'Toby Wong', 'Joshua Curry', 'Jack Jiang']","['[AUS] ', '[AUS] ', '[NZL] ', '[NZL] ']","['21-17', '21-19']",MD,20180208
85,"['Adam Jeffrey', 'Ryan Tong', 'Ahmad Ali', 'Afatareki Mckenzie']","['[NZL] ', '[NZL] ', '[FIJ] ', '[FIJ] ']",[],MD,20180208
86,"['Matthew Graham', 'Vincent Harris', 'Leon Jang', 'Maxie Andrew Wong']","['[NZL] ', '[NZL] ', '[FIJ] ', '[FIJ] ']","['21-3', '21-5']",MD,20180208
87,"['Kai Chen Teoh', 'Jonathan Wong', 'Liam Fong', 'Burty James Molia']","['[AUS] ', '[AUS] ', '[FIJ] ', '[FIJ] ']","['21-8', '21-15']",MD,20180208
