,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
34,"['Cai Ruiqing', 'Song Ziwei', 'Nor Aqmal Abu Hassan', 'Kai Wun Tee']","['[CHN] ', '[CHN] ', '[MAS] ', '[MAS] ']","['21-18', '21-16']",MD - Qualification,20170501,"Trang, Thailand"
35,"['Li Ting Peng', 'Banthita Khamsaitong']","['[TPE] ', '[THA] ']","['21-11', '21-19']",WS - Qualification,20170501,"Trang, Thailand"
36,"['Hang Yee Low', 'Chun Kang Shia', 'Charongrat Nobsamrong', 'Kumpon Srihong']","['[MAS] ', '[MAS] ', '[THA] ', '[THA] ']","['21-16', '21-12']",MD - Qualification,20170501,"Trang, Thailand"
37,"['Mahiro Kaneko [3]', 'Yunosuke Kubota', 'Chaloempon Charoenkitamorn', 'Sutichon Pol-Gul']","['[JPN] ', '[JPN] ', '[THA] ', '[THA] ']","['21-12', '15-21', '21-18']",MD - Qualification,20170501,"Trang, Thailand"
38,"['Fan Mengyan', 'Huang Qionghui', 'Thanachaporn Dumrongthamavoot', 'Hemrachatanun Mattana']","['[CHN] ', '[CHN] ', '[THA] ', '[THA] ']","['21-16', '21-17']",WD - Qualification,20170501,"Trang, Thailand"
39,"['Nuntakarn Aimsaard', 'Laksika Kanlaha']","['[THA] ', '[THA] ']","['21-15', '18-21', '21-8']",WS - Qualification,20170501,"Trang, Thailand"
40,"['Natcha Saengchote', 'Thanyasuda Wongya', 'Pan Lu', 'Wang Xinyuan']","['[THA] ', '[THA] ', '[CHN] ', '[CHN] ']","['21-17', '21-14']",WD - Qualification,20170501,"Trang, Thailand"
41,"['Sueh Jeou Tan', 'Ling Yap', 'Sararat Chueboca', 'Chasinee Korepap']","['[MAS] ', '[MAS] ', '[THA] ', '[THA] ']","['20-22', '21-16', '21-19']",WD - Qualification,20170501,"Trang, Thailand"
42,"['Watchara Buranakuea', 'Pongsakorn Thongkham', 'Jian Liang Lee', 'Guang Liang Jason Wong']","['[THA] ', '[THA] ', '[SGP] ', '[SGP] ']","['19-21', '21-14', '21-19']",MD - Qualification,20170501,"Trang, Thailand"
43,"['Mai Yiwen', 'Shen Yabing', 'Pimmada Kunakorn', 'Sasikarn Piyawatcharavijit']","['[CHN] ', '[CHN] ', '[THA] ', '[THA] ']","['21-12', '21-8']",WD - Qualification,20170501,"Trang, Thailand"
44,"['Riichi Takeshita [1]', 'Kandis Wanaroon']","['[JPN] ', '[THA] ']","['21-16', '21-17']",MS,20170501,"Trang, Thailand"
45,"['Siddharath Thakur', 'Lishwan Mudukasan']","['[IND] ', '[MAS] ']","['15-21', '21-15', '21-17']",MS,20170501,"Trang, Thailand"
46,"['June Wei Cheam', 'Shreyansh Jaiswal [12]']","['[MAS] ', '[IND] ']","['21-14', '21-14']",MS,20170501,"Trang, Thailand"
47,"['Noppanai Singrueang', 'Kiran George']","['[THA] ', '[IND] ']","['21-16', '21-17']",MS,20170501,"Trang, Thailand"
48,"['Anand Pawar [8]', 'Ye Binghong']","['[IND] ', '[CHN] ']","['21-10', '21-16']",MS,20170501,"Trang, Thailand"
49,"['Saran Jamsri', 'Korakrit Laotrakul']","['[THA] ', '[THA] ']","['21-14', '14-21', '21-19']",MS,20170501,"Trang, Thailand"
50,"['Lim Chi Wing [15]', 'Kartikey Gulshan Kumar']","['[MAS] ', '[IND] ']","['21-16', '21-18']",MS,20170501,"Trang, Thailand"
51,"['Abhishek Yelegar [4]', 'Abhyansh Singh']","['[IND] ', '[IND] ']","['21-17', '21-13']",MS,20170501,"Trang, Thailand"
52,"['Kittipong Imnark', 'Wan Mohd Hidayat Wan Hassan']","['[THA] ', '[MAS] ']","['21-4', '21-11']",MS,20170501,"Trang, Thailand"
53,"['Zii Jia Lee [11]', 'Chirag Sen']","['[MAS] ', '[IND] ']","['21-11', '21-17']",MS,20170501,"Trang, Thailand"
54,"['Mithun Manjunath', 'Jin Lei Chuang']","['[IND] ', '[SGP] ']","['21-9', '21-15']",MS,20170501,"Trang, Thailand"
55,"['Kai Wun Tee', 'Bodhit Joshi']","['[MAS] ', '[IND] ']","['21-15', '21-14']",MS,20170501,"Trang, Thailand"
56,"['Fikri Ihsandi Hadmadi [7]', 'Jimmy, Yu Lun Tay']","['[INA] ', '[MAS] ']","['21-19', '21-17']",MS,20170501,"Trang, Thailand"
57,"['Kantawat Leelavechabutr', 'Siddharth Pratap Singh']","['[THA] ', '[IND] ']","['21-11', '18-21', '21-15']",MS,20170501,"Trang, Thailand"
58,"['Lakshya Sen', 'Kantaphon Wangcharoen [9]']","['[IND] ', '[THA] ']","['28-26', '16-21', '21-16']",MS,20170501,"Trang, Thailand"
59,"['Yee Han Chong', 'Ruttanapak Oupthong']","['[MAS] ', '[THA] ']","['21-11', '26-24']",MS,20170501,"Trang, Thailand"
60,"['Hemanth M.Gowda', 'Aljallad Ahmad']","['[IND] ', '[SYR] ']","['17-21', '21-14', '21-9']",MS,20170501,"Trang, Thailand"
61,"['Karnphop Atthaviroj', 'Satheishtharan R. [14]']","['[THA] ', '[MAS] ']","['21-19', '21-17']",MS,20170501,"Trang, Thailand"
62,"['Kodai Naraoka', 'Kachain Buarung']","['[JPN] ', '[THA] ']","['21-16', '21-13']",MS,20170501,"Trang, Thailand"
63,"['Aditya Joshi [6]', 'Ren Pengbo']","['[IND] ', '[CHN] ']","['21-18', '19-21', '21-18']",MS,20170501,"Trang, Thailand"
64,"['Pachaarapol Nipornram', 'Mek Narongrit']","['[THA] ', '[THA] ']","['21-14', '21-13']",MS,20170501,"Trang, Thailand"
65,"['Andre Marteen [16]', 'Arun Kumar Ashok Kumar']","['[INA] ', '[IND] ']","['21-6', '21-8']",MS,20170501,"Trang, Thailand"
66,"['C. Rohit Yadav', 'Krisda Kolum']","['[IND] ', '[THA] ']","['21-11', '21-15']",MS,20170501,"Trang, Thailand"
67,"['Teck Zhi Soo', 'Jacob Maliekal [3]']","['[MAS] ', '[RSA] ']","['21-17', '16-21', '21-13']",MS,20170501,"Trang, Thailand"
68,"['Qin Zheng', 'N. V. S. Vijetha']","['[CHI] ', '[IND] ']","['15-21', '21-14', '21-18']",MS,20170501,"Trang, Thailand"
69,"['Zin Rei Ryan Ng', 'Koki Watanabe [13]']","['[SGP] ', '[JPN] ']","['16-21', '21-11', '22-20']",MS,20170501,"Trang, Thailand"
70,"['Jia Wei Tan', 'Rahul Yadav Chittaboina']","['[MAS] ', '[IND] ']","['23-21', '21-12']",MS,20170501,"Trang, Thailand"
71,"['Pannawit Thongnuam [5]', 'Muhammad Elaf Wei Tan']","['[THA] ', '[SGP] ']","['21-10', '21-4']",MS,20170501,"Trang, Thailand"
