,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
57,"['Joo Ven Soong [2]', 'Jan Louda']","['[MAS] ', '[CZE] ']","['21-6', '21-13']",MS ,20170921
58,"['Ayla Huser [3]', 'Carina Meinke']","['[SUI] ', '[AUT] ']","['21-18', '21-11']",WS ,20170921
59,"['Kornelia Marczak', 'Magdalena Witek', 'Tereza Švábíková [2]', 'Katerina Tomalova']","['[POL] ', '[POL] ', '[CZE] ', '[CZE] ']","['14-21', '21-15', '21-16']",WD ,20170921
60,"['Philip Birker', 'Dominik Stipsits', 'Vladyslav Buldenko', 'Ivan Druzchenko']","['[AUT] ', '[AUT] ', '[UKR] ', '[UKR] ']","['21-14', '21-17']",MD ,20170921
61,"['Magdalena Lajdova', 'Denisa Šikalová', 'Vytaute Fomkinaite [4]', 'Gerda Voitechovskaja']","['[CZE] ', '[CZE] ', '[LTU] ', '[LTU] ']","['21-18', '28-26']",WD ,20170921
62,"['Kristoffer Knudsen', 'Isabella Nielsen', 'Jakub Bitman [1]', 'Alzbeta Basova']","['[DEN] ', '[DEN] ', '[CZE] ', '[CZE] ']","['21-16', '18-21', '21-19']",XD ,20170921
63,"['Robert Golding', 'Victor Liew', 'Magnus Christensen', 'Fredrik Kristensen']","['[ENG] ', '[ENG] ', '[NOR] ', '[NOR] ']","['21-17', '20-22', '21-15']",MD ,20170921
64,"['Georgina Bland [2]', 'Cendrine Hantz [5]']","['[ENG] ', '[SUI] ']","['18-21', '30-28', '21-13']",WS ,20170921
65,"['Nhat Nguyen', 'Paul Reynolds', 'Artem Pochtarov', 'Vladyslav Volnyanskiy']","['[IRL] ', '[IRL] ', '[UKR] ', '[UKR] ']","['21-13', '21-11']",MD ,20170921
66,"['Kristoffer Knudsen', 'Isabella Nielsen', 'David King', 'Jenny Moore']","['[DEN] ', '[DEN] ', '[ENG] ', '[ENG] ']","['24-22', '15-21', '21-17']",XD ,20170921
67,"['Ayla Huser [3]', 'Katerina Tomalova [1]']","['[SUI] ', '[CZE] ']","['21-14', '21-14']",WS ,20170921
68,"['Lee Zii Jia [3]', 'David Kim Kristensen']","['[MAS] ', '[DEN] ']","['21-16', '21-11']",MS ,20170921
69,"['Maneesha K', 'Arathi Sara Sunil', 'Kornelia Marczak', 'Magdalena Witek']","['[IND] ', '[IND] ', '[POL] ', '[POL] ']","['21-12', '21-13']",WD ,20170921
70,"['Daniel Benz [2]', 'Andreas Heinz', 'Matthew Clare [3]', 'David King']","['[GER] ', '[GER] ', '[ENG] ', '[ENG] ']","['21-13', '23-21']",MD ,20170921
71,"['Matthew Clare', 'Victoria Williams', 'Andreas Heinz [2]', 'Annika Horbach']","['[ENG] ', '[ENG] ', '[GER] ', '[GER] ']","['21-18', '21-18']",XD ,20170921
72,"['Jordan Hart [4]', 'Tereza Švábíková [8]']","['[WAL] ', '[CZE] ']","['21-17', '18-21', '24-22']",WS ,20170921
73,"['Lee Zii Jia [3]', 'Daniel S. Farid']","['[MAS] ', '[IND] ']","['21-19', '18-21', '21-6']",MS ,20170921
74,"['Daniel Benz [2]', 'Andreas Heinz', 'Mads Emil Christensen', 'Tobias Holst']","['[GER] ', '[GER] ', '[DEN] ', '[DEN] ']","['21-16', '21-17']",MD ,20170921
75,"['Matthew Clare [3]', 'David King', 'Philip Birker', 'Dominik Stipsits']","['[ENG] ', '[ENG] ', '[AUT] ', '[AUT] ']","['21-18', '21-13']",MD ,20170921
76,"['Matthew Clare', 'Victoria Williams', 'Mikkel Stoffersen [4]', 'Susan Ekelund']","['[ENG] ', '[ENG] ', '[DEN] ', '[DEN] ']","['21-16', '18-21', '21-16']",XD ,20170921
