,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
50,"['Iben Bergstein', 'Saili Rane [8]']","['[DEN] ', '[IND] ']","['21-16', '8-1']",WS ,20170119,"Lund, Sweden"
51,"['Kim Bruun [2]', 'Arnaud Merkle']","['[DEN] ', '[FRA] ']","['21-7', '18-21', '21-14']",MS ,20170119,"Lund, Sweden"
52,"['Jordan Corvee [3]', 'Anne Tran', 'Andreas Hoffmann', 'Louise Eriksson']","['[FRA] ', '[FRA] ', '[DEN] ', '[SWE] ']","['21-19', '21-16']",XD ,20170119,"Lund, Sweden"
53,"['Rasmus Gemke', 'Henri Hurskainen [1]']","['[DEN] ', '[SWE] ']","['12-21', '22-20', '21-18']",MS ,20170119,"Lund, Sweden"
54,"['Emma Karlsson', 'Johanna Magnusson', 'Madeleine Persson', 'Stina Runesson']","['[SWE] ', '[SWE] ', '[SWE] ', '[SWE] ']","['21-8', '21-9']",WD ,20170119,"Lund, Sweden"
55,"['Alexandra Bøje', 'Lena Grebak', 'Elisa Melgaard', 'Maja Rindshoej']","['[DEN] ', '[DEN] ', '[DEN] ', '[DEN] ']","['21-13', '21-18']",WD ,20170119,"Lund, Sweden"
56,"['Mikkel Elbjorn', 'Kristoffer Knudsen', 'Wirawan Ihsan Adam', 'Wibowo Setyaldi Putra']","['[DEN] ', '[DEN] ', '[INA] ', '[INA] ']","['23-21', '21-16']",MD ,20170119,"Lund, Sweden"
57,"['Paw Eriksen', 'Mads Thøgersen', 'Robert Golding', 'Phone Pyae Naing Phone Pyae Naing']","['[DEN] ', '[DEN] ', '[ENG] ', '[MYA] ']","['21-15', '23-21']",MD ,20170119,"Lund, Sweden"
58,"['Emil Lauritzen', 'Elisa Melgaard', 'Mika Kongas', 'Elina Niiranen']","['[DEN] ', '[DEN] ', '[FIN] ', '[FIN] ']","['21-9', '21-10']",XD ,20170119,"Lund, Sweden"
59,"['Agnes Korosi', 'Manon Krieger']","['[HUN] ', '[FRA] ']","['21-17', '21-12']",WS ,20170119,"Lund, Sweden"
60,"['Kate Foo Kune [7]', 'Ayla Huser']","['[MRI] ', '[SUI] ']","['14-21', '26-24', '24-22']",WS ,20170119,"Lund, Sweden"
61,"['Panuga Riou', 'Camilla Martens']","['[ENG] ', '[DEN] ']","['13-21', '21-11', '21-16']",WS ,20170119,"Lund, Sweden"
62,"['Ksenia Polikarpova [2]', 'Amalie Hertz Hansen']","['[RUS] ', '[DEN] ']","['21-14', '21-11']",WS ,20170119,"Lund, Sweden"
63,"['Gergely Krausz', 'Pierrick Cajot']","['[HUN] ', '[FRA] ']","['21-18', '21-19']",MS ,20170119,"Lund, Sweden"
64,"['Sam Parsons', 'Kasper Lehikoinen']","['[ENG] ', '[FIN] ']","['21-18', '13-21', '21-17']",MS ,20170119,"Lund, Sweden"
65,"['Yu Igarashi', 'Sergey Sirant [3]']","['[JPN] ', '[RUS] ']","['21-19', '21-14']",MS ,20170119,"Lund, Sweden"
66,"['Mari Ann Karjus', 'Kati-Kreet Marran', 'Vytaute Fomkinaite', 'Gerda Voitechovskaja']","['[EST] ', '[EST] ', '[LTU] ', '[LTU] ']","['21-10', '26-24']",WD ,20170119,"Lund, Sweden"
67,"['Jordan Corvee', 'Thom Gicquel', 'Philip Brandt', 'Christoffer Holm Voldsgaard']","['[FRA] ', '[FRA] ', '[DEN] ', '[DEN] ']","['21-15', '21-11']",MD ,20170119,"Lund, Sweden"
68,"['Patrick Lundqvist', 'Jonatan Nordh', 'Mads Emil Christensen', 'Rasmus Rylander']","['[SWE] ', '[SWE] ', '[DEN] ', '[DEN] ']","['21-18', '21-19']",MD ,20170119,"Lund, Sweden"
69,"['Ksenia Polikarpova [2]', 'Panuga Riou']","['[RUS] ', '[ENG] ']","['21-14', '18-21', '21-14']",WS ,20170119,"Lund, Sweden"
70,"['Victor Svendsen [8]', 'Sam Parsons']","['[DEN] ', '[ENG] ']","['14-21', '21-13', '21-15']",MS ,20170119,"Lund, Sweden"
71,"['Mikkel Mikkelsen [4]', 'Mai Surrow', 'Jeppe Bay', 'Cecilie Finne-Ipsen']","['[DEN] ', '[DEN] ', '[DEN] ', '[DEN] ']","['21-12', '21-8']",XD ,20170119,"Lund, Sweden"
72,"['Mattias Borg [7]', 'Toma Junior Popov']","['[SWE] ', '[FRA] ']","['22-20', '21-17']",MS ,20170119,"Lund, Sweden"
73,"['Richard Eidestedt [1]', 'Nico Ruponen', 'Jordan Corvee', 'Thom Gicquel']","['[SWE] ', '[SWE] ', '[FRA] ', '[FRA] ']","['22-24', '21-16', '21-10']",MD ,20170119,"Lund, Sweden"
74,"['Kristin Kuuba [3]', 'Helina Rüütel', 'Verlaine Faulmann', 'Vimala Heriau']","['[EST] ', '[EST] ', '[FRA] ', '[FRA] ']","['21-11', '19-21', '21-11']",WD ,20170119,"Lund, Sweden"
75,"['Mikkel Mikkelsen [4]', 'Mai Surrow', 'Eloi Adam', 'Vimala Heriau']","['[DEN] ', '[DEN] ', '[FRA] ', '[FRA] ']","['21-13', '21-15']",XD ,20170119,"Lund, Sweden"
76,"['Clara Azurmendi', 'Iben Bergstein']","['[ESP] ', '[DEN] ']","['21-13', '21-19']",WS ,20170119,"Lund, Sweden"
77,"['Mia Blichfeldt [1]', 'Lydia Jane Powell']","['[DEN] ', '[ENG] ']","['21-18', '21-6']",WS ,20170119,"Lund, Sweden"
78,"['Clara Nistad [1]', 'Emma Wengberg', 'Gabriella Bøje', 'Cecilie Sentow']","['[SWE] ', '[SWE] ', '[DEN] ', '[DEN] ']","['21-10', '21-12']",WD ,20170119,"Lund, Sweden"
79,"['Delphine Delrue [4]', 'Lea Palermo', 'Ksenia Evgenova', 'Maria Shegurova']","['[FRA] ', '[FRA] ', '[RUS] ', '[RUS] ']","['21-17', '21-15']",WD ,20170119,"Lund, Sweden"
80,"['Mathias Bay-Smidt', 'Alexandra Bøje', 'Nico Ruponen [1]', 'Amanda Hogstrom']","['[DEN] ', '[DEN] ', '[SWE] ', '[SWE] ']","['21-19', '21-18']",XD ,20170119,"Lund, Sweden"
81,"['Wibowo Setyaldi Putra', 'Victor Svendsen [8]']","['[INA] ', '[DEN] ']","['21-14', '17-21', '21-11']",MS ,20170119,"Lund, Sweden"
82,"['Sofie Holmboe Dahl [6]', 'Ksenia Polikarpova [2]']","['[DEN] ', '[RUS] ']","['19-21', '24-22', '21-13']",WS ,20170119,"Lund, Sweden"
