,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
67,"['Yee Yap', 'Yaelle Hoyaux']","['[MAS] ', '[FRA] ']","['21-11', '21-10']",WS ,20170309,"Caldas da Rainha, Portugal"
68,"['Irina Amalie Andersen [6]', 'Agnes Korosi']","['[DEN] ', '[HUN] ']","['21-11', '21-14']",WS ,20170309,"Caldas da Rainha, Portugal"
69,"['Manuel Vazquez', 'Mikkel Enghøj']","['[ESP] ', '[DEN] ']","['21-12', '18-21', '21-12']",MS ,20170309,"Caldas da Rainha, Portugal"
70,"['Indra Bagus Ade Chandra [2]', 'Rasmus Messerschmidt']","['[ITA] ', '[DEN] ']","['30-28', '13-21', '21-13']",MS ,20170309,"Caldas da Rainha, Portugal"
71,"['Kristin Kuuba [2]', 'Helina Rüütel', 'Jenny Nystrom', 'Sonja Pekkola']","['[EST] ', '[EST] ', '[FIN] ', '[FIN] ']","['21-18', '21-6']",WD ,20170309,"Caldas da Rainha, Portugal"
72,"['Christopher Grimley', 'Matthew Grimley', 'Eloi Adam', 'Samy Corvee']","['[SCO] ', '[SCO] ', '[FRA] ', '[FRA] ']","['21-18', '21-17']",MD ,20170309,"Caldas da Rainha, Portugal"
73,"['Frederik Aalestrup [4]', 'Mathias Moldt Baskjaer', 'Filip Michael Duwall Myhren', 'Jacob Nilsson']","['[DEN] ', '[DEN] ', '[SWE] ', '[SWE] ']","['21-16', '21-17']",MD ,20170309,"Caldas da Rainha, Portugal"
74,"['Mikkel Mikkelsen [1]', 'Mai Surrow', 'Mikkel Stoffersen', 'Susan Ekelund']","['[DEN] ', '[DEN] ', '[DEN] ', '[DEN] ']","['21-17', '21-13']",XD ,20170309,"Caldas da Rainha, Portugal"
75,"['Chisato Hoshi [7]', 'Sofie Holmboe Dahl [1]']","['[JPN] ', '[DEN] ']","['17-21', '21-17', '21-14']",WS ,20170309,"Caldas da Rainha, Portugal"
76,"['Pablo Abian [1]', 'Lars Schaenzler [6]']","['[ESP] ', '[GER] ']","['21-16', '21-15']",MS ,20170309,"Caldas da Rainha, Portugal"
