,PLAYERS,COUNTRIES,SCORES,EVENT,match_week
131,"['Misha Zilberman [1]', 'Svetlana Zilberman', 'Kalombo Mulenga', 'Elizaberth Chipeleme']","['[ISR] ', '[ISR] ', '[ZAM] ', '[ZAM] ']","['21-11', '21-7']",XD,20171130
132,"['Jonathan Persson', 'Kate Foo Kune', 'Juma Muwowo [2]', 'Ogar Siamupangila']","['[GER] ', '[MRI] ', '[ZAM] ', '[ZAM] ']","['21-12', '21-19']",XD,20171130
133,"['Misha Zilberman [1]', 'Maxime Moreels [3]']","['[ISR] ', '[BEL] ']","['21-14', '21-14']",MS,20171130
134,"['Jonathan Persson', 'Georges Julien Paul [4]']","['[GER] ', '[MRI] ']","['21-11', '21-19']",MS,20171130
135,"['Ksenia Polikarpova [1]', 'Grace Gabriel']","['[ISR] ', '[NGR] ']","['21-13', '21-0']",WS,20171130
136,"['Kate Foo Kune [2]', 'Dorcas Ajoke Adesokan [4]']","['[MRI] ', '[NGR] ']","['21-13', '15-21', '21-14']",WS,20171130
137,"['Silvia Garino [1]', 'Lisa Iversen', 'Elizaberth Chipeleme', 'Ngandwe Miyambo']","['[ITA] ', '[ITA] ', '[ZAM] ', '[ZAM] ']","['21-12', '21-8']",WD,20171130
138,"['Bridget Shamim Bangi', 'Aisha Nakiyemba', 'Botho Makubate', 'Leungo Bronia Tshweneetsile']","['[UGA] ', '[UGA] ', '[BOT] ', '[BOT] ']","['21-16', '21-8']",WD,20171130
139,"['Aatish Lubah [1]', 'Georges Julien Paul', 'Matej Hlinican', 'Jonathan Persson']","['[MRI] ', '[MRI] ', '[SVK] ', '[GER] ']","['21-17', '17-21', '21-18']",MD,20171130
140,"['Kapil Chaudhary', 'Brijesh Yadav', 'Chongo Ezra Mulenga [3]', 'Kalombo Mulenga']","['[IND] ', '[IND] ', '[ZAM] ', '[ZAM] ']","['21-17', '21-17']",MD,20171130
141,"['Misha Zilberman [1]', 'Jonathan Persson']","['[ISR] ', '[GER] ']","['21-15', '21-17']",MS,20171130
142,"['Kate Foo Kune [2]', 'Ksenia Polikarpova [1]']","['[MRI] ', '[ISR] ']","['14-21', '21-16', '21-18']",WS,20171130
143,"['Aatish Lubah [1]', 'Georges Julien Paul', 'Kapil Chaudhary', 'Brijesh Yadav']","['[MRI] ', '[MRI] ', '[IND] ', '[IND] ']","['21-17', '21-23', '21-11']",MD,20171130
144,"['Silvia Garino [1]', 'Lisa Iversen', 'Bridget Shamim Bangi', 'Aisha Nakiyemba']","['[ITA] ', '[ITA] ', '[UGA] ', '[UGA] ']","['21-17', '21-15']",WD,20171130
145,"['Jonathan Persson', 'Kate Foo Kune', 'Misha Zilberman [1]', 'Svetlana Zilberman']","['[GER] ', '[MRI] ', '[ISR] ', '[ISR] ']",[],XD,20171130
