,PLAYERS,COUNTRIES,SCORES,EVENT,match_week,match_location
20,"['Chico Aura Dwi Wardoyo [3]', 'Hiroki Midorikawa']","['[INA] ', '[JPN] ']","['22-20', '21-13']",MS - Qualification,20170329,"Osaka, Japan"
21,"['Takuma Obayashi', 'Zin Rei Ryan Ng [2]']","['[JPN] ', '[SGP] ']","['23-21', '16-21', '21-12']",MS - Qualification,20170329,"Osaka, Japan"
22,"['Hikaru Minegishi', 'Naoki Yamazawa']","['[JPN] ', '[JPN] ']","['21-19', '21-16']",MS - Qualification,20170329,"Osaka, Japan"
23,"['Minoru Koga', 'Koji Naito']","['[JPN] ', '[JPN] ']","['21-16', '13-21', '21-14']",MS - Qualification,20170329,"Osaka, Japan"
24,"['Naoto Kawabata', 'Moe Yamaguchi', 'Lu Jin-Song', 'Su Hsiang Ling']","['[JPN] ', '[JPN] ', '[TPE] ', '[TPE] ']","['21-13', '21-18']",XD,20170329,"Osaka, Japan"
25,"['Hyuk Gyun Choi', 'Hye Rin Kim', 'Keita Chikugo', 'Sebun Nagai']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['21-13', '7-21', '21-14']",XD,20170329,"Osaka, Japan"
26,"['Wang Sijie', 'Ni Bowen', 'Naoki Yamada', 'Rin Iwanaga']","['[CHN] ', '[CHN] ', '[JPN] ', '[JPN] ']","['21-10', '21-6']",XD,20170329,"Osaka, Japan"
27,"['Min Hyuk Kang', 'Ha Na Baek', 'Katsunori Ito', 'Natsumi Uratani']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['23-21', '18-21', '21-14']",XD,20170329,"Osaka, Japan"
28,"['Rinov Rivaldy', 'Winny Oktavina Kandow', 'Mahiro Kaneko', 'Akane Watanabe']","['[INA] ', '[INA] ', '[JPN] ', '[JPN] ']","['21-17', '21-15']",XD,20170329,"Osaka, Japan"
29,"['Yuki Yonemoto', 'Haruka Yonemoto', 'Tung Yuan Shang', 'Liu Chiao-Yun']","['[JPN] ', '[JPN] ', '[TPE] ', '[TPE] ']","['21-17', '21-15']",XD,20170329,"Osaka, Japan"
30,"['Yuya Komatsuzaki', 'Shizuka Matsuo', 'Zhuge Lukai', 'Pan Beibei']","['[JPN] ', '[JPN] ', '[CHN] ', '[CHN] ']","['21-17', '21-16']",XD,20170329,"Osaka, Japan"
31,"['Kyung Hoon Park', 'Hee Yong Kong', 'Yunosuke Kubota', 'Natsu Saito']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['21-11', '21-12']",XD,20170329,"Osaka, Japan"
32,"['Jong Woo Choi', 'Yoo Hae Won', 'Kohei Gondo', 'Wakana Nagahara']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['21-10', '18-21', '21-10']",XD,20170329,"Osaka, Japan"
33,"['Hiroki Okamura', 'Naru Shinoya', 'Fachryza Abimanyu [4]', 'Bunga Fitriani Romadhini']","['[JPN] ', '[JPN] ', '[INA] ', '[INA] ']","['21-17', '18-21', '21-8']",XD,20170329,"Osaka, Japan"
34,"['Andika Ramadiansyah', 'Mychelle Crhystine Bandaso', 'Taiki Kato', 'Moto Hayashi']","['[INA] ', '[INA] ', '[JPN] ', '[JPN] ']","['21-18', '21-17']",XD,20170329,"Osaka, Japan"
35,"['Hui Tae Kim', 'Kim So Yeong', 'Takahiro Fujimaki', 'Misaki Makino']","['[KOR] ', '[KOR] ', '[JPN] ', '[JPN] ']","['21-12', '21-14']",XD,20170329,"Osaka, Japan"
36,"['Aya Ohori [1]', 'I-Ting Lai']","['[JPN] ', '[TPE] ']","['21-10', '21-11']",WS,20170329,"Osaka, Japan"
37,"['Won Ho Kim', 'Yu Rim Lee', 'Danny Bawa Chrisnanta', 'Jia Ying Crystal Wong']","['[KOR] ', '[KOR] ', '[SGP] ', '[SGP] ']","['15-21', '21-16', '21-19']",XD,20170329,"Osaka, Japan"
38,"['Ga Eun Kim', 'Saya Mori']","['[KOR] ', '[JPN] ']","['21-14', '15-21', '21-14']",WS,20170329,"Osaka, Japan"
39,"['Shiori Saito', 'Joo I Jun']","['[JPN] ', '[KOR] ']","['21-18', '20-22', '21-18']",WS,20170329,"Osaka, Japan"
40,"['Natsuki Nidaira [7]', 'Chihiro Uchiyama']","['[JPN] ', '[JPN] ']","['21-13', '21-18']",WS,20170329,"Osaka, Japan"
41,"['Kaori Imabeppu [6]', 'Thamolwan Poopradubsil']","['[JPN] ', '[THA] ']","['21-15', '21-13']",WS,20170329,"Osaka, Japan"
42,"['Asuka Takahashi', 'Hirari Mizui']","['[JPN] ', '[JPN] ']","['21-17', '21-17']",WS,20170329,"Osaka, Japan"
43,"['Jang Mi Lee [4]', 'Su Hsiang Ling']","['[KOR] ', '[TPE] ']","['21-13', '21-12']",WS,20170329,"Osaka, Japan"
44,"['Haruko Suzuki', 'Natsuki Oie']","['[JPN] ', '[JPN] ']","['21-8', '21-9']",WS,20170329,"Osaka, Japan"
45,"['Rei Nagata', 'Nanami Akechi']","['[JPN] ', '[JPN] ']","['21-13', '21-5']",WS,20170329,"Osaka, Japan"
46,"['Na Yeong Kim [8]', 'Ying Chun Lin']","['[KOR] ', '[TPE] ']","['21-11', '21-17']",WS,20170329,"Osaka, Japan"
47,"['Yukino Nakai', 'Rumi Yoshida']","['[JPN] ', '[JPN] ']","['21-13', '21-14']",WS,20170329,"Osaka, Japan"
48,"['Khosit Phetpradab [1]', 'Kodai Naraoka']","['[THA] ', '[JPN] ']","['21-15', '21-14']",MS,20170329,"Osaka, Japan"
49,"['Yui Hashimoto [3]', 'Hyang Im Kim']","['[JPN] ', '[KOR] ']","['13-21', '21-17', '21-14']",WS,20170329,"Osaka, Japan"
50,"['Xu Yingchao', 'Natsumi Shimoda']","['[CHN] ', '[JPN] ']","['21-14', '13-21', '21-18']",WS,20170329,"Osaka, Japan"
51,"['Min Ji Lee', 'Desandha Vegarani Putri']","['[KOR] ', '[INA] ']","['21-10', '21-13']",WS,20170329,"Osaka, Japan"
